time,ITSA4,ITUB4,spread,zScore,short,long,long_entry,long_exit,positions_long,short_entry,short_exit,positions_short,positions,hegde
2023-03-10 17:25:00,8.02,23.82,0.011194466143813031,2.2449423482218,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 17:30:00,8.01,23.79,0.011281122987461423,2.243372587290443,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 17:35:00,8.02,23.79,0.02128112298746121,2.357019030780541,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 17:40:00,8.0,23.76,0.011367779831108926,2.238941221625699,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 17:45:00,8.02,23.77,0.028005560883226366,2.4291748890108265,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 17:50:00,8.0,23.82,-0.008805533856186543,1.9997148574451193,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-13 10:05:00,7.95,23.63,0.0050766261535821755,2.1585991882067783,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-13 10:10:00,7.93,23.56,0.008612158788760205,2.1970420039909366,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-13 10:15:00,7.92,23.61,-0.018198935950652917,1.8847196740771301,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-13 10:20:00,7.93,23.59,-0.0014744980548879738,2.076363833619783,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-13 10:25:00,7.92,23.59,-0.01147449805488776,1.9586864194972036,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-13 10:30:00,7.83,23.34,-0.017419024357824497,1.88875563655709,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-13 10:35:00,7.84,23.3,0.006029851433704714,2.1582611521098354,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-13 10:40:00,7.84,23.34,-0.007419024357824711,2.0013938739463595,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-13 10:45:00,7.85,23.43,-0.027678994888767683,1.766520411616851,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-13 10:50:00,7.87,23.46,-0.0177656517324154,1.879456383754836,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-13 10:55:00,7.89,23.53,-0.02130118436759343,1.8371292039125373,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-13 11:00:00,7.91,23.66,-0.04501003069006515,1.5625648963914565,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-13 11:05:00,7.9399999999999995,23.75,-0.04527000122100855,1.5579845201560378,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-13 11:10:00,7.91,23.69,-0.05509668753371333,1.44365818759916,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-13 11:15:00,7.91,23.62,-0.031561154898535726,1.7129209036994897,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-13 11:20:00,7.88,23.54,-0.03466340331547535,1.6755482166924331,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-13 11:25:00,7.88,23.55,-0.03802562226335837,1.6351939732268048,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-13 11:30:00,7.91,23.71,-0.061821125429478485,1.3607780020517146,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-13 11:35:00,7.92,23.7,-0.048458906481595676,1.5128811636214703,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-13 11:40:00,7.93,23.73,-0.04854556332524407,1.5105148861944304,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-13 11:45:00,7.92,23.68,-0.04173446858583052,1.5871716574725037,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-13 11:50:00,7.89,23.61,-0.048198935950653166,1.5118075709171361,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-13 11:55:00,7.9399999999999995,23.75,-0.04527000122100855,1.5440811851312926,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-13 12:00:00,7.93,23.69,-0.035096687533713755,1.6591785733304272,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-13 12:05:00,7.93,23.71,-0.04182112542947891,1.5808178798415105,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-13 12:10:00,7.93,23.71,-0.04182112542947891,1.5793507390646402,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-13 12:15:00,7.93,23.71,-0.04182112542947891,1.5780235164722105,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-13 12:20:00,7.92,23.69,-0.04509668753371354,1.5393092021889974,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-13 12:25:00,7.9399999999999995,23.73,-0.03854556332524428,1.6127722442265566,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-13 12:30:00,7.92,23.69,-0.04509668753371354,1.5366761816151115,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-13 12:35:00,7.91,23.66,-0.04501003069006515,1.536305155431833,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
